"DateTime","ESP8266 50G","ESP8266 55G","Water Meter"
"11/16/2025 20:24","81.8","78.2","74.0"
"11/16/2025 20:34","81.8","78.1","75.1"
"11/16/2025 20:44","81.8","78.1","71.9"
"11/16/2025 20:54","81.9","78.1","72.4"
"11/16/2025 21:04","81.8","78.1","72.5"
"11/16/2025 21:14","81.8","78.1","73.8"
"11/16/2025 21:25","81.8","78.1","72.5"
"11/16/2025 21:35","81.9","78.1","73.2"
"11/16/2025 21:45","81.9","78.1","74.5"
"11/16/2025 21:55","81.9","78.1","75.7"
"11/16/2025 22:05","81.9","78.1","76.3"
"11/16/2025 22:15","81.8","78.1","76.9"
"11/16/2025 22:25","81.8","78.1","75.8"
"11/16/2025 22:35","81.9","78.1","72.6"
"11/16/2025 22:45","81.8","78.1","73.5"
"11/16/2025 22:55","81.9","78.1","74.5"
"11/16/2025 23:05","81.9","78.1","75.4"
"11/16/2025 23:15","81.9","78.1","76.2"
"11/16/2025 23:25","81.8","78.1","76.8"
"11/16/2025 23:35","81.8","78.0","77.2"
"11/16/2025 23:45","81.8","78.0","77.6"
"11/16/2025 23:55","81.8","78.0","77.7"
"11/17/2025 00:06","81.8","78.0","77.9"
"11/17/2025 00:16","82.1","78.0","78.1"
"11/17/2025 00:26","82.1","77.9","78.1"
"11/17/2025 00:36","81.9","77.9","78.1"
"11/17/2025 00:46","81.8","77.9","77.3"
"11/17/2025 00:56","81.8","77.9","77.1"
"11/17/2025 01:06","81.7","77.9","77.3"
"11/17/2025 01:16","81.7","77.8","77.6"
"11/17/2025 01:26","82.1","77.9","77.8"
"11/17/2025 01:36","81.8","77.9","78.0"
"11/17/2025 01:46","81.8","77.8","78.1"
"11/17/2025 01:57","81.7","77.9","78.2"
"11/17/2025 02:07","81.7","77.8","78.2"
"11/17/2025 02:17","81.7","77.8","78.2"
"11/17/2025 02:27","81.9","77.8","78.2"
"11/17/2025 02:37","81.9","77.8","77.6"
"11/17/2025 02:47","81.8","77.8","77.8"
"11/17/2025 02:57","81.7","77.8","77.9"
"11/17/2025 03:07","81.7","77.8","78.2"
"11/17/2025 03:17","81.9","77.8","78.3"
"11/17/2025 03:27","81.9","77.8","78.3"
"11/17/2025 03:37","81.8","77.8","78.5"
"11/17/2025 03:47","81.7","77.8","78.6"
"11/17/2025 03:58","81.8","77.8","78.6"
"11/17/2025 04:08","81.7","77.8","78.1"
"11/17/2025 04:18","81.7","77.9","78.2"
"11/17/2025 04:28","81.7","77.8","78.7"
"11/17/2025 04:38","81.8","77.8","78.9"
"11/17/2025 04:48","81.9","77.8","79.0"
"11/17/2025 04:58","81.9","77.9","77.9"
"11/17/2025 05:08","81.8","77.9","78.3"
"11/17/2025 05:18","81.8","77.9","78.9"
"11/17/2025 05:28","81.8","78.0","79.5"
"11/17/2025 05:38","81.8","78.0","79.6"
"11/17/2025 05:49","81.8","78.0","78.8"
"11/17/2025 05:59","81.8","78.0","79.3"
"11/17/2025 06:09","81.9","78.0","79.5"
"11/17/2025 06:19","81.8","78.0","79.6"
"11/17/2025 06:29","81.8","77.9","79.7"
"11/17/2025 06:39","81.8","78.0","79.7"
"11/17/2025 06:49","81.8","77.9","72.5"
"11/17/2025 06:59","81.9","78.0","73.5"
"11/17/2025 07:09","81.8","78.0","74.6"
"11/17/2025 07:19","81.9","78.0","75.8"
"11/17/2025 07:29","81.9","78.0","72.5"
"11/17/2025 07:39","81.9","78.0","73.7"
"11/17/2025 07:49","81.9","78.1","73.5"
"11/17/2025 07:59","81.8","78.0","74.8"
"11/17/2025 08:10","81.9","78.1","76.0"
"11/17/2025 08:20","81.9","78.1","75.9"
"11/17/2025 08:30","82.1","78.0","73.4"
"11/17/2025 08:40","82.2","78.1","75.0"
"11/17/2025 08:50","82.3","78.1","76.1"
"11/17/2025 09:00","82.2","78.1","77.0"
"11/17/2025 09:10","82.1","78.2","77.9"
"11/17/2025 09:20","81.8","78.1","78.5"
"11/17/2025 09:30","81.9","78.1","78.7"
"11/17/2025 09:40","81.9","78.1","77.4"
"11/17/2025 09:50","81.9","78.1","77.6"
"11/17/2025 10:00","81.9","78.1","78.0"
"11/17/2025 10:10","82.1","78.1","78.3"
"11/17/2025 10:20","81.9","78.1","78.7"
"11/17/2025 10:31","81.9","78.1","78.8"
"11/17/2025 10:41","81.9","78.0","78.9"
"11/17/2025 10:51","81.9","78.0","79.0"
"11/17/2025 11:01","81.8","78.0","79.0"
"11/17/2025 11:11","81.8","78.0","79.0"
"11/17/2025 11:21","81.9","78.0","79.0"
"11/17/2025 11:31","81.8","78.0","78.0"
"11/17/2025 11:41","81.8","78.0","78.3"
"11/17/2025 11:51","81.8","78.1","78.9"
"11/17/2025 12:01","81.9","78.0","79.3"
"11/17/2025 12:11","81.8","78.0","79.4"
"11/17/2025 12:22","81.9","78.1","78.5"
"11/17/2025 12:32","81.9","78.1","77.9"
"11/17/2025 12:42","82.1","78.1","78.1"
"11/17/2025 12:52","82.1","78.1","77.7"
"11/17/2025 13:02","81.9","78.1","78.5"
"11/17/2025 13:12","81.9","78.2","71.8"
"11/17/2025 13:22","81.9","78.2","73.3"
"11/17/2025 13:32","82.1","78.2","72.3"
"11/17/2025 13:42","82.1","78.2","72.5"
"11/17/2025 13:52","82.3","78.2","72.1"
"11/17/2025 14:02","81.9","78.2","71.8"
"11/17/2025 14:12","81.9","78.2","71.9"
"11/17/2025 14:23","81.9","78.2","72.2"
"11/17/2025 14:33","82.1","78.3","70.9"
"11/17/2025 14:43","82.1","78.2","71.9"
"11/17/2025 14:53","82.1","78.3","73.6"
"11/17/2025 15:03","82.2","78.2","71.3"
"11/17/2025 15:13","82.1","78.2","72.3"
"11/17/2025 15:23","81.9","78.2","72.1"
"11/17/2025 15:33","81.9","78.2","72.8"
"11/17/2025 15:43","82.1","78.2","73.3"
"11/17/2025 15:53","82.1","78.2","72.3"
"11/17/2025 16:03","82.1","78.2","73.6"
"11/17/2025 16:13","82.3","78.2","73.6"
"11/17/2025 16:23","82.3","78.2","72.3"
"11/17/2025 16:34","82.1","78.2","73.6"
"11/17/2025 16:44","81.9","78.3","72.3"
"11/17/2025 16:54","81.8","78.3","73.5"
"11/17/2025 17:04","81.9","78.2","74.6"
"11/17/2025 17:14","81.9","78.2","74.4"
"11/17/2025 17:24","81.9","78.2","75.2"
"11/17/2025 17:34","81.9","78.2","72.7"
"11/17/2025 17:44","81.9","78.2","72.6"
"11/17/2025 17:54","81.9","78.2","72.5"
"11/17/2025 18:04","82.1","78.2","73.8"
"11/17/2025 18:14","82.1","78.2","74.9"
"11/17/2025 18:24","82.1","78.2","74.6"
"11/17/2025 18:34","82.1","78.2","72.4"
"11/17/2025 18:44","82.1","78.2","73.6"
"11/17/2025 18:54","82.1","78.2","74.8"
"11/17/2025 19:04","82.1","78.2","74.2"
"11/17/2025 19:15","82.2","78.2","75.1"
"11/17/2025 19:25","82.2","78.2","72.5"
"11/17/2025 19:35","82.1","78.2","72.7"
"11/17/2025 19:45","82.1","78.2","73.5"
"11/17/2025 19:55","82.1","78.2","73.4"
"11/17/2025 20:05","81.9","78.2","71.9"
"11/17/2025 20:15","81.8","78.2","71.9"
"11/17/2025 20:25","81.9","78.2","73.5"
"11/17/2025 20:35","81.8","78.2","74.8"
"11/17/2025 20:45","81.8","78.2","75.7"
"11/17/2025 20:55","81.8","78.2","72.2"
"11/17/2025 21:05","81.8","78.2","72.6"
"11/17/2025 21:15","81.9","78.2","72.4"
"11/17/2025 21:25","81.8","78.2","72.5"
"11/17/2025 21:36","81.8","78.2","73.7"
"11/17/2025 21:46","81.8","78.1","74.8"
"11/17/2025 21:56","81.8","78.2","75.5"
"11/17/2025 22:06","81.8","78.2","76.1"
"11/17/2025 22:16","81.7","78.2","72.4"
"11/17/2025 22:26","81.8","78.1","72.2"
"11/17/2025 22:36","82.1","78.1","72.2"
"11/17/2025 22:46","82.1","78.1","72.1"
"11/17/2025 22:56","82.1","78.1","71.9"
"11/17/2025 23:06","82.1","78.1","73.3"
"11/17/2025 23:16","82.1","78.1","Disconnected"
"11/17/2025 23:26","81.9","78.1","75.2"
"11/17/2025 23:36","81.9","78.0","74.6"
"11/17/2025 23:47","81.8","78.0","75.3"
"11/17/2025 23:57","81.8","78.0","75.9"
"11/18/2025 00:00","81.7","78.0","76.0"
"11/18/2025 00:07","81.8","78.0","76.3"
"11/18/2025 00:10","81.7","78.0","76.4"
"11/18/2025 00:17","81.8","78.0","75.0"
"11/18/2025 00:20","81.9","77.9","72.4"
"11/18/2025 00:27","81.7","78.0","71.5"
"11/18/2025 00:30","81.9","77.9","71.6"
"11/18/2025 00:37","81.8","77.9","71.5"
"11/18/2025 00:40","81.8","77.9","71.9"
"11/18/2025 00:47","82.1","77.9","73.1"
"11/18/2025 00:50","81.8","77.9","73.4"
"11/18/2025 00:57","81.9","77.9","74.1"
"11/18/2025 01:00","81.8","77.9","74.4"
"11/18/2025 01:07","81.8","77.9","75.0"
"11/18/2025 01:10","81.7","77.9","75.1"
"11/18/2025 01:17","81.8","77.9","75.5"
"11/18/2025 01:20","81.7","77.9","75.7"
"11/18/2025 01:27","81.7","77.8","76.0"
"11/18/2025 01:30","81.9","77.9","76.1"
"11/18/2025 01:37","81.6","77.9","76.3"
"11/18/2025 01:40","81.8","77.9","76.4"
"11/18/2025 01:47","82.1","77.8","76.6"
"11/18/2025 01:50","81.7","77.8","76.7"
"11/18/2025 01:57","81.7","77.8","76.8"
"11/18/2025 02:00","81.7","77.8","76.8"
"11/18/2025 02:07","81.7","77.8","76.9"
"11/18/2025 02:10","81.6","77.8","76.0"
"11/18/2025 02:17","81.7","77.8","75.8"
"11/18/2025 02:20","81.5","77.8","75.9"
"11/18/2025 02:27","81.7","77.8","76.2"
"11/18/2025 02:30","82.1","77.8","76.3"
"11/18/2025 02:37","81.7","77.8","76.8"
"11/18/2025 02:41","81.8","77.8","77.0"
"11/18/2025 02:47","81.9","77.8","77.2"
"11/18/2025 02:51","81.7","77.8","77.2"
"11/18/2025 02:58","81.8","77.8","77.4"
"11/18/2025 03:01","81.7","77.8","77.6"
"11/18/2025 03:08","81.8","77.8","77.7"
"11/18/2025 03:11","81.6","77.8","77.7"
"11/18/2025 03:18","81.7","77.8","77.7"
"11/18/2025 03:21","81.6","77.8","77.8"
"11/18/2025 03:28","81.7","77.8","77.8"
"11/18/2025 03:31","81.9","77.8","77.9"
"11/18/2025 03:38","81.6","77.7","77.8"
"11/18/2025 03:41","81.6","77.7","77.8"
"11/18/2025 03:48","81.7","77.7","77.8"
"11/18/2025 03:51","81.6","77.7","77.8"
"11/18/2025 03:58","81.7","77.7","76.8"
"11/18/2025 04:01","81.9","77.7","76.9"
"11/18/2025 04:08","81.9","77.7","77.0"
"11/18/2025 04:11","81.7","77.7","77.0"
"11/18/2025 04:18","81.7","77.6","77.2"
"11/18/2025 04:21","81.6","77.6","77.2"
"11/18/2025 04:28","81.6","77.6","77.3"
"11/18/2025 04:31","81.8","77.6","77.3"
"11/18/2025 04:38","81.5","77.6","72.5"
"11/18/2025 04:41","81.7","77.6","72.4"
"11/18/2025 04:48","81.8","77.6","72.6"
"11/18/2025 04:51","81.6","77.4","73.1"
"11/18/2025 04:59","81.6","77.6","74.4"
"11/18/2025 05:02","81.6","77.6","74.1"
"11/18/2025 05:09","81.7","77.6","74.6"
"11/18/2025 05:12","81.8","77.6","75.7"
"11/18/2025 05:19","81.9","77.6","76.8"
"11/18/2025 05:22","81.7","77.6","77.1"
"11/18/2025 05:29","81.8","77.6","77.4"
"11/18/2025 05:32","81.7","77.4","77.6"
"11/18/2025 05:39","81.7","77.6","77.8"
"11/18/2025 05:42","81.7","77.4","78.0"
"11/18/2025 05:49","81.6","77.6","77.0"
"11/18/2025 05:52","81.8","77.6","77.2"
"11/18/2025 05:59","81.8","77.6","77.6"
"11/18/2025 06:02","81.8","77.6","77.8"
"11/18/2025 06:09","81.8","77.6","78.2"
"11/18/2025 06:12","81.7","77.6","78.3"
"11/18/2025 06:19","81.8","77.6","78.6"
"11/18/2025 06:22","81.7","77.6","78.7"
"11/18/2025 06:29","81.8","77.6","78.7"
"11/18/2025 06:32","81.8","77.6","78.8"
"11/18/2025 06:39","81.8","77.6","78.8"
"11/18/2025 06:42","81.9","77.6","78.9"
"11/18/2025 06:49","81.7","77.6","78.9"
"11/18/2025 06:52","81.8","77.6","78.9"
"11/18/2025 06:59","81.9","77.4","78.9"
"11/18/2025 07:03","81.8","77.6","78.9"
"11/18/2025 07:10","81.9","77.6","72.2"
"11/18/2025 07:13","81.7","77.6","71.7"
"11/18/2025 07:20","81.9","77.6","72.6"
"11/18/2025 07:23","81.8","77.6","72.5"
"11/18/2025 07:30","81.8","77.6","73.4"
"11/18/2025 07:33","81.7","77.6","73.8"
"11/18/2025 07:40","81.8","77.6","74.8"
"11/18/2025 07:43","81.7","77.6","75.1"
"11/18/2025 07:50","81.8","77.6","75.7"
"11/18/2025 07:53","81.8","77.6","75.9"
"11/18/2025 08:00","81.8","77.6","76.6"
"11/18/2025 08:03","82.1","77.7","76.8"
"11/18/2025 08:10","81.8","77.6","77.3"
"11/18/2025 08:13","82.2","77.6","77.6"
"11/18/2025 08:20","81.8","77.6","78.1"
"11/18/2025 08:23","82.1","77.6","78.2"
"11/18/2025 08:30","81.7","77.7","78.7"
"11/18/2025 08:33","82.1","77.7","78.9"
"11/18/2025 08:40","81.8","77.7","79.0"
"11/18/2025 08:43","81.8","77.7","79.1"
"11/18/2025 08:50","81.9","77.6","79.3"
"11/18/2025 08:53","81.8","77.7","79.3"
"11/18/2025 09:00","81.9","77.7","79.4"
"11/18/2025 09:03","81.8","77.7","79.4"
"11/18/2025 09:11","81.8","77.6","79.4"
"11/18/2025 09:14","81.8","77.6","79.4"
"11/18/2025 09:21","81.8","77.6","79.4"
"11/18/2025 09:24","82.2","77.6","79.4"
"11/18/2025 09:31","81.9","77.6","79.4"
"11/18/2025 09:34","82.1","77.7","79.4"
"11/18/2025 09:41","81.8","77.6","79.4"
"11/18/2025 09:44","82.1","77.6","79.4"
"11/18/2025 09:51","81.8","77.6","79.4"
"11/18/2025 09:54","82.1","77.6","79.4"
"11/18/2025 10:01","81.7","77.6","78.1"
"11/18/2025 10:04","82.1","77.6","78.1"
"11/18/2025 10:11","81.8","77.6","78.2"
"11/18/2025 10:14","81.9","77.4","78.2"
"11/18/2025 10:21","81.9","77.6","78.3"
"11/18/2025 10:24","81.8","77.6","78.5"
"11/18/2025 10:31","82.1","77.4","78.6"
"11/18/2025 10:34","81.9","77.4","78.7"
"11/18/2025 10:41","81.9","77.6","78.7"
"11/18/2025 10:44","81.8","77.4","78.7"
"11/18/2025 10:51","81.9","77.4","78.7"
"11/18/2025 10:54","81.8","77.4","78.7"
"11/18/2025 11:02","81.8","77.4","78.8"
"11/18/2025 11:04","81.8","77.4","78.8"
"11/18/2025 11:12","81.8","77.4","78.8"
"11/18/2025 11:15","81.7","77.4","78.7"
"11/18/2025 11:22","81.8","77.4","78.8"
"11/18/2025 11:25","81.9","77.4","78.7"
"11/18/2025 11:32","81.8","77.4","77.8"
"11/18/2025 11:35","82.1","77.4","77.9"
"11/18/2025 11:42","81.7","77.4","78.0"
"11/18/2025 11:45","82.1","77.4","78.0"
"11/18/2025 11:52","81.9","77.4","78.1"
"11/18/2025 11:55","81.8","77.3","78.1"
"11/18/2025 12:02","81.9","77.4","78.2"
"11/18/2025 12:05","81.8","77.3","78.2"
"11/18/2025 12:12","81.9","77.4","78.3"
"11/18/2025 12:15","81.7","77.4","78.3"
"11/18/2025 12:22","81.8","77.4","78.3"
"11/18/2025 12:25","81.6","77.4","78.5"
"11/18/2025 12:32","81.7","77.4","80.0"
"11/18/2025 12:35","81.7","77.4","80.0"
"11/18/2025 12:43","81.7","77.4","79.9"
"11/18/2025 12:45","81.8","77.4","79.9"
"11/18/2025 12:53","81.7","77.4","79.7"
"11/18/2025 12:55","81.9","77.4","79.0"
"11/18/2025 13:03","81.7","77.4","78.7"
"11/18/2025 13:06","81.9","77.4","78.7"
"11/18/2025 13:13","81.9","77.4","78.6"
"11/18/2025 13:16","81.8","77.4","78.6"
"11/18/2025 13:23","81.7","77.4","78.5"
"11/18/2025 13:26","81.6","77.4","78.5"
"11/18/2025 13:33","81.7","77.6","78.5"
"11/18/2025 13:36","81.8","77.4","78.5"
"11/18/2025 13:43","81.7","77.4","78.5"
"11/18/2025 13:46","81.9","77.4","78.3"
"11/18/2025 13:53","81.7","77.4","78.3"
"11/18/2025 13:56","81.8","77.4","78.3"
"11/18/2025 14:03","81.7","77.4","78.2"
"11/18/2025 14:06","81.8","77.4","78.3"
"11/18/2025 14:13","81.9","77.4","78.2"
"11/18/2025 14:16","81.7","77.4","78.2"
"11/18/2025 14:23","81.9","77.4","78.3"
"11/18/2025 14:26","81.8","77.6","78.5"
"11/18/2025 14:34","81.8","77.6","77.8"
"11/18/2025 14:36","81.8","77.6","78.0"
"11/18/2025 14:44","81.8","77.6","78.3"
"11/18/2025 14:46","81.8","77.6","78.5"
"11/18/2025 14:54","81.9","77.6","78.9"
"11/18/2025 14:57","81.8","77.6","79.0"
"11/18/2025 15:04","81.8","77.6","79.4"
"11/18/2025 15:07","81.8","77.7","79.4"
"11/18/2025 15:14","81.9","77.6","79.5"
"11/18/2025 15:17","81.9","77.7","79.5"
"11/18/2025 15:24","81.9","77.7","79.6"
"11/18/2025 15:27","81.8","77.7","79.6"
"11/18/2025 15:34","81.9","77.7","79.6"
"11/18/2025 15:37","81.9","77.7","79.6"
"11/18/2025 15:44","81.9","77.7","79.7"
"11/18/2025 15:47","81.8","77.7","79.7"
"11/18/2025 15:54","81.9","77.7","79.9"
"11/18/2025 15:57","81.9","77.8","79.9"
"11/18/2025 16:04","82.1","77.8","79.9"
"11/18/2025 16:07","81.9","77.7","79.9"
"11/18/2025 16:15","82.2","77.8","79.9"
"11/18/2025 16:17","81.9","77.8","79.9"
"11/18/2025 16:25","82.3","77.8","79.9"
"11/18/2025 16:27","81.9","77.8","79.9"
"11/18/2025 16:35","82.1","77.8","73.3"
"11/18/2025 16:37","82.1","77.8","73.1"
"11/18/2025 16:45","81.9","77.8","72.3"
"11/18/2025 16:48","82.2","77.8","72.3"
"11/18/2025 16:55","81.9","77.8","73.5"
"11/18/2025 16:58","82.3","77.9","74.1"
"11/18/2025 17:05","82.1","77.9","75.3"
"11/18/2025 17:08","82.1","77.9","73.5"
"11/18/2025 17:15","82.1","77.9","72.2"
"11/18/2025 17:18","81.9","77.9","71.9"
"11/18/2025 17:25","82.2","77.9","74.1"
"11/18/2025 17:28","82.1","78.0","75.1"
"11/18/2025 17:35","82.3","78.0","76.6"
"11/18/2025 17:38","82.1","78.0","76.8"
"11/18/2025 17:45","82.1","78.0","72.8"
"11/18/2025 17:48","82.3","78.0","72.4"
"11/18/2025 17:55","82.1","78.0","71.6"
"11/18/2025 17:58","82.1","78.0","71.6"
"11/18/2025 18:05","82.1","78.0","72.5"
"11/18/2025 18:08","82.1","78.1","72.5"
"11/18/2025 18:15","82.2","78.0","71.6"
"11/18/2025 18:18","82.2","78.0","71.7"
"11/18/2025 18:25","82.3","78.1","72.7"
"11/18/2025 18:28","82.2","78.1","73.3"
"11/18/2025 18:36","82.1","78.0","74.4"
"11/18/2025 18:38","82.2","78.0","74.8"
"11/18/2025 18:46","82.1","78.0","75.7"
"11/18/2025 18:48","81.9","78.0","75.9"
"11/18/2025 18:56","82.2","78.1","76.6"
"11/18/2025 18:58","82.1","78.0","76.8"
"11/18/2025 19:06","82.3","78.1","73.8"
"11/18/2025 19:08","82.2","78.1","72.4"
"11/18/2025 19:16","81.9","78.1","72.7"
"11/18/2025 19:19","82.2","78.1","72.8"
"11/18/2025 19:26","82.1","78.1","74.0"
"11/18/2025 19:29","81.9","78.1","74.3"
"11/18/2025 19:36","82.1","78.1","75.2"
"11/18/2025 19:39","82.1","78.1","75.5"
"11/18/2025 19:46","82.2","78.2","76.2"
"11/18/2025 19:49","82.1","78.1","76.4"
"11/18/2025 19:56","82.4","78.2","72.5"
"11/18/2025 19:59","82.1","78.1","72.8"
"11/18/2025 20:06","82.1","78.2","73.7"
"11/18/2025 20:09","82.3","78.2","73.5"
"11/18/2025 20:16","81.9","78.1","74.2"
"11/18/2025 20:19","82.1","78.2","73.4"
"11/18/2025 20:26","81.9","78.2","73.2"
"11/18/2025 20:29","81.9","78.1","73.4"
"11/18/2025 20:36","82.1","78.2","72.3"
"11/18/2025 20:39","82.1","78.2","71.4"
"11/18/2025 20:46","82.2","78.1","71.6"
"11/18/2025 20:49","82.1","78.2","72.1"
"11/18/2025 20:56","82.3","78.2","72.1"
"11/18/2025 20:59","82.1","78.1","72.4"
"11/18/2025 21:07","82.2","78.2","71.9"
"11/18/2025 21:09","82.2","78.2","72.3"
"11/18/2025 21:17","81.9","78.2","73.3"
"11/18/2025 21:19","82.2","78.1","73.7"
"11/18/2025 21:27","81.9","78.2","74.5"
"11/18/2025 21:29","82.3","78.2","74.9"
"11/18/2025 21:37","81.9","78.2","75.5"
"11/18/2025 21:40","82.2","78.2","75.7"
"11/18/2025 21:47","82.1","78.2","76.2"
"11/18/2025 21:50","81.9","78.1","76.4"
"11/18/2025 21:57","82.1","78.1","73.4"
"11/18/2025 22:00","81.9","78.2","72.1"
"11/18/2025 22:07","82.1","78.2","71.5"
"11/18/2025 22:10","81.9","78.2","71.6"
"11/18/2025 22:17","82.2","78.2","72.5"
"11/18/2025 22:20","81.9","78.2","72.8"
"11/18/2025 22:27","82.3","78.2","73.8"
"11/18/2025 22:30","81.9","78.2","74.3"
"11/18/2025 22:37","82.2","78.2","75.2"
"11/18/2025 22:40","82.1","78.2","75.1"
"11/18/2025 22:47","81.9","78.2","72.5"
"11/18/2025 22:50","82.2","78.2","72.3"
"11/18/2025 22:57","82.1","78.3","72.9"
"11/18/2025 23:00","82.4","78.2","73.4"
"11/18/2025 23:07","81.9","78.2","74.5"
"11/18/2025 23:10","82.1","78.2","72.7"
"11/18/2025 23:17","82.1","78.2","72.5"
"11/18/2025 23:20","81.9","78.2","72.9"
"11/18/2025 23:27","82.1","78.2","74.1"
"11/18/2025 23:30","82.1","78.2","74.4"
"11/18/2025 23:37","82.1","78.2","75.2"
"11/18/2025 23:40","82.1","78.2","75.5"
"11/18/2025 23:47","82.2","78.2","75.7"
"11/18/2025 23:50","81.9","78.2","75.3"
"11/18/2025 23:58","82.2","78.2","75.8"
"11/19/2025 00:00","82.1","78.2","76.0"
"11/19/2025 00:08","82.3","78.1","76.6"
"11/19/2025 00:10","82.1","78.1","76.7"
"11/19/2025 00:18","82.2","78.1","77.1"
"11/19/2025 00:21","82.2","78.1","77.2"
"11/19/2025 00:28","82.1","78.1","77.6"
"11/19/2025 00:31","82.2","78.1","77.8"
"11/19/2025 00:38","81.9","78.1","77.9"
"11/19/2025 00:41","82.2","78.1","78.0"
"11/19/2025 00:48","81.9","78.1","78.2"
"11/19/2025 00:51","82.3","78.1","78.2"
"11/19/2025 00:58","81.9","78.1","78.3"
"11/19/2025 01:01","82.1","78.1","78.3"
"11/19/2025 01:08","81.8","78.1","78.5"
"11/19/2025 01:11","82.2","78.1","78.6"
"11/19/2025 01:18","81.9","78.1","78.6"
"11/19/2025 01:21","82.2","78.1","78.6"
"11/19/2025 01:28","81.8","78.0","78.6"
"11/19/2025 01:31","82.2","78.0","78.7"
"11/19/2025 01:38","81.9","78.0","78.6"
"11/19/2025 01:41","82.1","78.0","78.6"
"11/19/2025 01:48","81.8","78.0","78.7"
"11/19/2025 01:51","82.1","78.0","78.7"
"11/19/2025 01:59","81.8","78.0","78.6"
"11/19/2025 02:01","82.1","78.0","78.6"
"11/19/2025 02:09","81.8","78.0","78.6"
"11/19/2025 02:12","82.1","78.0","78.6"
"11/19/2025 02:19","81.8","78.0","78.7"
"11/19/2025 02:22","82.1","78.0","78.7"
"11/19/2025 02:29","81.8","78.0","78.6"
"11/19/2025 02:32","82.3","77.9","78.6"
"11/19/2025 02:39","81.8","78.0","78.6"
"11/19/2025 02:42","82.1","77.9","78.6"
"11/19/2025 02:49","81.8","77.9","78.6"
"11/19/2025 02:52","82.1","77.9","78.6"
"11/19/2025 02:59","81.9","77.9","78.6"
"11/19/2025 03:02","81.9","77.9","78.6"
"11/19/2025 03:09","82.1","78.0","78.8"
"11/19/2025 03:12","81.8","78.0","78.8"
"11/19/2025 03:19","82.1","78.0","79.0"
"11/19/2025 03:22","81.9","78.0","79.1"
"11/19/2025 03:29","81.9","78.0","79.1"
"11/19/2025 03:32","81.8","78.0","79.1"
"11/19/2025 03:39","81.9","78.0","79.3"
"11/19/2025 03:42","81.9","77.9","79.3"
"11/19/2025 03:50","81.9","78.0","79.1"
"11/19/2025 03:52","81.8","77.9","79.3"
"11/19/2025 04:00","81.9","78.0","79.1"
"11/19/2025 04:02","81.9","78.0","79.1"
"11/19/2025 04:10","81.9","77.9","79.1"
"11/19/2025 04:13","81.8","77.9","79.1"
"11/19/2025 04:20","81.8","77.9","79.0"
"11/19/2025 04:23","81.8","77.9","79.0"
"11/19/2025 04:30","81.8","77.9","79.0"
"11/19/2025 04:33","81.9","77.9","79.0"
"11/19/2025 04:40","81.8","77.9","79.0"
"11/19/2025 04:43","82.1","77.9","73.7"
"11/19/2025 04:50","81.8","78.0","72.5"
"11/19/2025 04:53","82.1","78.0","72.5"
"11/19/2025 05:00","81.8","78.0","74.3"
"11/19/2025 05:03","81.9","78.0","75.2"
"11/19/2025 05:10","82.1","77.9","75.5"
"11/19/2025 05:13","81.9","78.0","76.6"
"11/19/2025 05:20","82.2","78.0","78.5"
"11/19/2025 05:23","81.9","78.0","78.9"
"11/19/2025 05:30","82.2","78.0","79.3"
"11/19/2025 05:33","81.9","78.0","79.4"
"11/19/2025 05:40","82.1","78.0","79.4"
"11/19/2025 05:43","81.9","78.0","79.5"
"11/19/2025 05:50","82.1","78.0","79.7"
"11/19/2025 05:53","81.9","78.0","79.7"
"11/19/2025 06:01","81.9","78.0","79.9"
"11/19/2025 06:03","81.8","78.1","80.0"
"11/19/2025 06:11","81.9","78.0","80.3"
"11/19/2025 06:14","81.8","78.0","80.2"
"11/19/2025 06:21","81.9","78.0","80.3"
"11/19/2025 06:24","81.8","78.0","80.3"
"11/19/2025 06:31","82.1","78.0","80.3"
"11/19/2025 06:34","81.9","78.0","80.3"
"11/19/2025 06:41","82.1","78.0","76.0"
"11/19/2025 06:44","81.9","78.0","73.2"
"11/19/2025 06:51","82.1","78.0","72.7"
"11/19/2025 06:54","81.9","78.0","73.1"
"11/19/2025 07:01","82.2","78.0","74.1"
"11/19/2025 07:04","81.9","78.0","74.4"
"11/19/2025 07:11","82.1","78.0","75.2"
"11/19/2025 07:14","81.9","78.0","75.5"
"11/19/2025 07:21","82.1","78.0","74.8"
"11/19/2025 07:24","81.9","78.0","75.1"
"11/19/2025 07:31","82.1","78.0","71.8"
"11/19/2025 07:34","81.9","78.0","71.5"
"11/19/2025 07:41","82.1","78.0","72.2"
"11/19/2025 07:44","81.9","78.1","72.6"
"11/19/2025 07:51","82.1","78.1","74.0"
"11/19/2025 07:54","81.9","78.1","74.5"
"11/19/2025 08:01","82.2","78.1","75.8"
"11/19/2025 08:04","81.9","78.1","76.1"
"11/19/2025 08:12","82.2","78.1","77.0"
"11/19/2025 08:14","82.1","78.1","77.3"
"11/19/2025 08:22","82.2","78.1","78.0"
"11/19/2025 08:24","82.1","78.1","78.3"
"11/19/2025 08:32","81.9","78.1","77.8"
"11/19/2025 08:34","82.2","78.1","77.2"
"11/19/2025 08:42","81.9","78.1","77.4"
"11/19/2025 08:45","82.2","78.1","77.6"
"11/19/2025 08:52","82.1","78.1","78.1"
"11/19/2025 08:55","82.1","78.1","78.2"
