"DateTime","55G Large","ESP8266 50G","ESP8266 55G","Water Meter"
"12/30/2025 19:34","68.8","67.6","77.6","54.6"
"12/30/2025 19:44","68.9","67.6","77.6","56.8"
"12/30/2025 19:54","68.8","67.7","77.6","55.5"
"12/30/2025 20:04","69.0","67.6","77.6","56.4"
"12/30/2025 20:14","69.0","67.7","77.6","58.8"
"12/30/2025 20:25","69.2","67.7","77.7","60.6"
"12/30/2025 20:35","69.3","67.8","77.7","57.3"
"12/30/2025 20:45","69.1","67.8","77.7","59.1"
"12/30/2025 20:55","69.0","67.7","77.7","60.6"
"12/30/2025 21:05","68.8","67.7","77.7","61.5"
"12/30/2025 21:16","68.9","67.7","77.7","62.3"
"12/30/2025 21:26","68.8","67.8","77.7","62.7"
"12/30/2025 21:36","68.9","67.7","77.6","63.0"
"12/30/2025 21:46","69.0","67.7","77.7","63.4"
"12/30/2025 21:57","68.8","67.7","77.7","63.7"
"12/30/2025 22:07","68.8","67.6","77.7","63.8"
"12/30/2025 22:17","68.8","67.7","77.7","64.0"
"12/30/2025 22:27","68.1","66.7","77.7","64.1"
"12/30/2025 22:37","67.2","65.8","77.7","65.2"
"12/30/2025 22:48","67.9","66.5","77.7","65.8"
"12/30/2025 22:58","68.4","67.2","77.7","65.8"
"12/30/2025 23:08","68.6","67.4","77.6","55.6"
"12/30/2025 23:18","68.9","67.6","77.6","56.0"
"12/30/2025 23:28","69.0","67.6","77.6","57.0"
"12/30/2025 23:39","69.1","67.7","77.6","59.6"
"12/30/2025 23:49","69.3","67.8","77.7","61.3"
"12/31/2025 00:00","69.3","67.9","77.7","62.6"
"12/31/2025 00:10","69.5","67.9","77.7","57.5"
"12/31/2025 00:20","69.3","67.9","77.6","55.4"
"12/31/2025 00:30","69.3","67.8","77.6","54.0"
"12/31/2025 00:41","69.2","67.9","77.7","56.1"
"12/31/2025 00:51","69.2","67.9","77.6","59.1"
"12/31/2025 01:01","69.0","67.8","77.6","60.7"
"12/31/2025 01:11","68.9","67.7","77.6","61.7"
"12/31/2025 01:21","68.8","67.7","77.4","62.5"
"12/31/2025 01:31","68.7","67.6","77.4","62.9"
"12/31/2025 01:42","68.6","67.7","77.4","63.3"
"12/31/2025 01:52","68.6","67.4","77.4","63.4"
"12/31/2025 02:02","68.4","67.4","77.3","63.6"
"12/31/2025 02:12","68.2","67.6","77.3","63.6"
"12/31/2025 02:22","68.3","67.4","77.3","63.6"
"12/31/2025 02:33","68.1","67.4","77.2","63.7"
"12/31/2025 02:43","68.4","67.4","77.2","63.8"
"12/31/2025 02:53","68.4","67.6","77.2","64.1"
"12/31/2025 03:03","68.2","67.6","77.2","64.2"
"12/31/2025 03:13","68.4","67.4","77.1","64.2"
"12/31/2025 03:24","68.4","67.4","77.1","64.4"
"12/31/2025 03:34","68.3","67.4","77.1","64.5"
"12/31/2025 03:44","68.6","67.6","77.1","64.5"
"12/31/2025 03:54","68.4","67.6","77.1","64.7"
"12/31/2025 04:04","68.3","67.4","77.1","64.7"
"12/31/2025 04:15","68.4","67.4","77.1","64.7"
"12/31/2025 04:25","68.4","67.4","77.1","64.8"
"12/31/2025 04:35","68.3","67.6","77.1","65.0"
"12/31/2025 04:45","68.4","67.4","77.1","65.0"
"12/31/2025 04:55","68.3","67.4","77.0","65.0"
"12/31/2025 05:06","68.4","67.4","77.0","65.0"
"12/31/2025 05:16","68.2","67.4","77.0","64.8"
"12/31/2025 05:26","68.2","67.4","77.0","64.7"
"12/31/2025 05:37","68.1","67.3","77.0","64.6"
"12/31/2025 05:47","68.1","67.4","76.9","64.5"
"12/31/2025 05:57","68.4","67.3","76.9","64.6"
"12/31/2025 06:07","68.3","67.4","76.9","64.7"
"12/31/2025 06:17","68.3","67.4","76.9","64.8"
"12/31/2025 06:28","68.2","67.4","76.9","64.8"
"12/31/2025 06:38","68.2","67.3","76.8","64.7"
"12/31/2025 06:48","68.1","67.2","76.8","63.5"
"12/31/2025 06:58","68.0","67.3","76.9","61.0"
"12/31/2025 07:08","68.1","67.2","76.8","57.2"
"12/31/2025 07:19","68.2","67.3","76.8","55.0"
"12/31/2025 07:29","68.7","67.6","76.8","57.1"
"12/31/2025 07:39","68.4","67.6","76.9","59.0"
"12/31/2025 07:49","68.2","67.4","76.7","56.2"
"12/31/2025 07:59","68.1","67.3","76.8","52.9"
"12/31/2025 08:10","68.0","67.3","76.7","53.7"
"12/31/2025 08:20","68.1","67.3","76.7","54.3"
"12/31/2025 08:30","68.1","67.0","76.8","53.9"
"12/31/2025 08:40","68.4","67.4","76.8","56.3"
"12/31/2025 08:50","68.7","67.6","76.8","55.1"
"12/31/2025 09:01","68.8","67.7","76.8","57.9"
"12/31/2025 09:11","68.8","67.7","76.8","57.4"
"12/31/2025 09:21","68.6","67.6","76.8","54.0"
"12/31/2025 09:31","68.6","67.7","76.8","54.7"
"12/31/2025 09:41","68.6","67.3","76.8","54.5"
"12/31/2025 09:52","67.8","66.3","76.8","57.5"
"12/31/2025 10:02","68.3","67.2","76.8","54.5"
"12/31/2025 10:12","68.3","67.4","76.7","53.2"
"12/31/2025 10:22","68.6","67.4","76.8","55.8"
"12/31/2025 10:32","68.4","67.4","76.8","58.1"
"12/31/2025 10:43","68.3","67.3","76.7","59.8"
"12/31/2025 10:53","68.7","67.4","76.8","53.6"
"12/31/2025 11:03","69.0","67.7","76.8","54.5"
"12/31/2025 11:13","69.2","67.7","76.8","53.5"
"12/31/2025 11:23","69.1","67.7","76.8","53.4"
"12/31/2025 11:34","69.0","67.8","76.9","55.1"
"12/31/2025 11:44","69.0","67.7","76.8","57.4"
"12/31/2025 11:54","68.8","67.7","76.8","57.3"
"12/31/2025 12:04","68.8","67.6","76.8","54.2"
"12/31/2025 12:14","68.7","67.6","76.8","54.2"
"12/31/2025 12:25","68.7","67.6","76.8","55.0"
"12/31/2025 12:35","68.4","67.6","76.8","57.2"
"12/31/2025 12:45","68.4","67.6","76.8","54.8"
"12/31/2025 12:55","68.3","67.4","76.8","56.1"
"12/31/2025 13:06","68.3","67.4","76.8","57.9"
"12/31/2025 13:16","68.1","67.4","76.7","57.9"
"12/31/2025 13:26","68.1","67.3","76.7","59.1"
"12/31/2025 13:36","68.2","67.3","76.8","60.2"
"12/31/2025 13:46","68.4","67.3","76.8","61.1"
"12/31/2025 13:57","68.4","67.6","76.7","62.2"
"12/31/2025 14:07","68.3","67.6","76.8","62.7"
"12/31/2025 14:17","68.3","67.4","Disconnected","63.0"
"12/31/2025 14:27","68.2","67.4","76.8","53.4"
"12/31/2025 14:37","68.3","67.3","76.8","54.0"
"12/31/2025 14:48","68.6","67.6","76.8","55.6"
"12/31/2025 14:58","68.7","67.3","76.9","52.9"
"12/31/2025 15:08","68.7","67.7","76.9","53.5"
"12/31/2025 15:18","68.8","67.6","76.9","55.5"
"12/31/2025 15:28","68.6","67.7","76.9","57.8"
"12/31/2025 15:39","68.7","67.7","76.9","53.7"
"12/31/2025 15:49","68.6","67.6","76.9","55.1"
"12/31/2025 15:59","68.4","67.6","76.9","57.0"
"12/31/2025 16:09","68.6","67.6","76.9","54.2"
"12/31/2025 16:19","68.6","67.3","76.9","56.4"
"12/31/2025 16:30","68.8","67.6","76.9","58.4"
"12/31/2025 16:40","69.0","67.7","76.9","58.2"
"12/31/2025 16:50","68.7","67.7","77.0","53.0"
"12/31/2025 17:00","68.7","67.7","77.0","55.5"
"12/31/2025 17:10","68.6","67.7","77.0","56.4"
"12/31/2025 17:21","68.8","67.6","77.0","58.3"
"12/31/2025 17:31","68.7","67.6","77.0","58.2"
"12/31/2025 17:41","68.6","67.4","77.0","59.6"
"12/31/2025 17:51","68.6","67.4","77.0","53.3"
"12/31/2025 18:01","68.6","67.4","77.0","54.3"
"12/31/2025 18:12","68.8","67.6","77.0","55.4"
"12/31/2025 18:22","68.9","67.7","77.0","54.4"
"12/31/2025 18:32","68.8","67.7","77.1","53.7"
"12/31/2025 18:42","68.7","67.7","77.1","54.7"
"12/31/2025 18:52","69.0","67.7","77.1","55.4"
"12/31/2025 19:03","68.8","67.7","77.1","57.7"
"12/31/2025 19:13","68.8","67.7","77.1","57.9"
"12/31/2025 19:23","69.1","67.7","77.1","59.8"
"12/31/2025 19:33","69.3","67.8","77.2","61.4"
"12/31/2025 19:43","69.2","67.9","77.2","62.5"
"12/31/2025 19:54","69.0","67.8","77.3","55.2"
"12/31/2025 20:04","69.0","67.9","77.3","56.6"
"12/31/2025 20:14","68.9","67.8","77.3","53.9"
"12/31/2025 20:24","68.9","67.7","77.3","56.4"
"12/31/2025 20:34","68.9","67.7","77.3","54.0"
"12/31/2025 20:45","68.8","67.7","77.3","56.0"
"12/31/2025 20:55","68.7","67.7","77.3","57.9"
"12/31/2025 21:05","68.7","67.6","77.2","53.9"
"12/31/2025 21:15","69.0","67.7","77.3","52.9"
"12/31/2025 21:25","68.9","67.7","77.3","55.3"
"12/31/2025 21:36","68.7","67.7","77.3","57.5"
"12/31/2025 21:46","68.9","67.7","77.3","59.1"
"12/31/2025 21:56","68.8","67.7","77.3","54.8"
"12/31/2025 22:06","68.9","67.6","77.3","54.6"
"12/31/2025 22:16","68.8","67.7","77.3","57.1"
"12/31/2025 22:27","68.9","67.8","77.3","58.9"
"12/31/2025 22:37","68.8","67.8","77.3","60.1"
"12/31/2025 22:47","68.9","67.8","77.3","61.0"
"12/31/2025 22:57","69.1","67.8","77.3","61.9"
"12/31/2025 23:07","69.0","67.8","77.3","62.7"
"12/31/2025 23:18","69.1","67.8","77.3","60.1"
"12/31/2025 23:28","69.1","67.8","77.3","61.0"
"12/31/2025 23:38","69.3","67.8","77.3","59.9"
"12/31/2025 23:48","69.2","67.8","77.3","60.5"
